199.8901 	DATA 	RatingScale RatingBlau: (key single-click) rating=1
199.8901 	DATA 	RatingScale RatingBlau: rating RT=3.685
199.8902 	DATA 	RatingScale RatingBlau: history=[(3.0, 0.0), (1, 3.685)]
199.9212 	EXP 	WebsiteImg: autoDraw = False
199.9212 	EXP 	Frage: autoDraw = False
199.9212 	EXP 	RatingBlau: autoDraw = False
199.9212 	EXP 	FixationCross: autoDraw = True
203.4052 	EXP 	New trial (rep=0, index=19): OrderedDict([('marker', 6), ('half', 'HI'), ('image', 'Stimuli/HI_jihye.png'), ('question', 'I perceived the influencer as eerie.'), ('construct', 'uncanny')])
203.4767 	EXP 	RatingScale RatingBlau: reset()
203.4876 	EXP 	FixationCross: autoDraw = False
203.4876 	EXP 	FixationCross: autoDraw = False
203.4876 	EXP 	WebsiteImg: image = 'Stimuli/HI_jihye.png'
203.4876 	EXP 	Frage: text = 'I perceived the influencer as eerie.'
203.4876 	EXP 	WebsiteImg: autoDraw = True
205.4713 	EXP 	Frage: autoDraw = True
205.4879 	EXP 	WebsiteImg: autoDraw = False
205.4879 	EXP 	RatingBlau: autoDraw = True
210.0715 	DATA 	Keypress: v
210.0734 	DATA 	RatingScale RatingBlau: (key single-click) rating=2
210.0734 	DATA 	RatingScale RatingBlau: rating RT=4.602
